Date,User,Message
2026-04-25 11:44:10,"이동욱","제가 중간보고서 작성해보고 있는데 일단 처음에 이렇게 적어봤습니다 혹시 제가 이해하고 적은게 맞는 내용일까요?  한번 확인해주시면 감사하겠습니다! @조현빈 
벡터 데이터베이스에서는 특정 값과의 유사도 검색과 같이 거리 기반의 조건을 처리할 경우가 종종 생긴다. 이때 해당 조건에 맞는 결과가 몇 개인지를 의미하는 ‘Cardinality’가 정확히 추정되어야 옵티마이저가 효율적인 조인 방식 등을 올바르게 선택할 수 있다. 그러나 기존의 pgvector, DuckDB와 같은 시스템은 이 비율을 고정 비율로 추정함으로써 실제 범위 대비 수십~수천배의 오차를 낸다. 
Exqutor는 해당 문제를 인덱스가 있을 때 사용하는 ECQO(Exact Cardinality Query Optimization)과 인덱스가 없을 때 사용하는 Adaptive Sampling의 두가지 방법을 통해 cardinality를 근사하여 성능을 향상한다. 그러나 exqutor에서는 해당 최적화를 단일 테이블이 아닌 두개 이상의 multi-table 조건 하에서만 적용하고 있다는 맹점이 있다. 단일 테이블 검색 또한 RAG와 같은 곳에서 상당하게 사용되고 있다는 점을 고려하였을 때 이는 상당한 성능 손실이다. 
따라서 이번 연구에서는 1. 단일 테이블이라는 사각지대에서 Exqutor가 어떤 구조적 한계를 가지는지 2. 단일 테이블에서 데이터의 분포를 알고 있을 때 cardinality 추정 정확도를 얼마나 개선할 수 있는지 알아보고자 한다. 
"
2026-04-25 12:31:54,"조현빈","오후 중으로 확인 후에 답변드릴게요! 3시 정도 이후로요!"
2026-04-25 12:32:05,"이동욱","네네 편할때 답변주세요"
2026-04-25 13:44:40,"조현빈","제가 밖에 악속이 있어서 언제 체크가 가능할지 모르겠오서 클로드 코드 기반으로 분석함 내용 전달드릴게요."
2026-04-25 13:44:49,"조현빈","네 맞아요, RQ1/RQ2 큰 방향은 우리 중간보고서랑 잘 맞물리네요. 다만
표현이랑 사실관계 측면에서 4가지 정도만 짚어볼게요.

1) ECQO는 ""근사""가 아니라 ""정확히 계산""하는 방식이에요.
   이름이 Exact Cardinality Query Optimization이라서, 인덱스(HNSW)에
   range query를 실제로 한 번 돌려서 정확한 건수를 얻습니다. 근사는
   Adaptive Sampling 쪽만이에요. 두 방법을 묶어서 ""근사한다""고 쓰면
   ECQO가 왜 빠른지(=오버헤드 1.88ms로 정확값 획득)가 잘 안 살더라고요.

2) ""고정 비율로 추정해서 수십~수천배 오차"" 부분은 논문 표현과 살짝
   달라요. 논문 Table I에서 시스템별로 명시된 값을 보면요:
   - pgvector: 항상 33.3% 고정
   - VBASE:    항상 50% 고정
   - DuckDB:   항상 100% (= 필터 효과 0이라고 가정)
   결과적으로 데이터 분포·임계값과 무관하게 같은 값이 나오기 때문에,
   옵티마이저가 잘못된 plan(Full Scan + Hash Join)을 선택하게 되고
   실행 시간이 최대 4 orders of magnitude(약 10,000배)까지 늘어납니다.
   ""오차""보다는 ""고정 비율 가정 자체가 잘못됐고 → plan이 망가진다""로
   가는 게 더 정확할 것 같아요.

3) ""multi-table 조건 하에서만 적용 / 맹점 / 성능 손실"" 부분은 뉘앙스를
   조금 다듬으면 좋을 것 같아요. 우리 v2 보고서에서 이미 정량 확인된
   바로는, Exqutor의 hook 자체가 `vector.c` line 243의
   `if (table_count > 2)` 조건을 통과해야만 활성화되거든요. 즉
   ""multi-table 적용""이라기보다 정확히는 ""table_count > 2 시나리오에만
   hook 경로가 열려 있다""가 맞고, 단일 테이블 쿼리는 hook을 우회하여
   PostgreSQL default selectivity(1/3)로 fall-through됩니다. 따라서
   ""성능 손실을 일으킨다""기보다는 ""Exqutor의 Adaptive Sampling이 단일
   테이블 vector range query에 도달하지 못하는 사각지대(blind spot)가
   존재한다""로 표현하는 편이 학술적으로 정확하고, 우리 RQ1 finding
   네 가지(Hook trigger 사각지대 / plan replacement 부작용 / TABLESAMPLE
   SYSTEM block bias / query feature 사전 식별 불가능성)와도 자연스럽게
   연결돼요. 이게 Exqutor 원논문에 명시되지 않은 design constraint라는
   점이 우리 연구의 학술적 빈자리이기도 하고요.

4) 마지막 RQ 정리 부분에 RQ3가 빠져 있어요. 우리 연구는 두 트랙으로
   가니까요:
   - RQ2 (Distribution-Aware): 분포를 알 때, k-means K=20 기반 stratified
     sampling으로 카디널리티 추정 정확도를 얼마나 개선할 수 있는지
   - RQ3 (Distribution-Agnostic): 분포를 모를 때, 사전 학습 없이 KM20의
     공간 인식 효과를 얼마나 회수할 수 있는지 (Recovery Rate 프레임워크,
     7-way 비교)
   중간보고서 시점에서 RQ3는 설계만 확정된 상태이지만, 도입부의 연구
   질문에서는 ""RQ1 사각지대 → RQ2 분포 인지 개선 → RQ3 분포 무인지
   확장""의 3단 구조로 가는 게 §3의 RQ 정의와 일관성이 있어요.

요약해서 한 문단 정도로 다시 쓴다면 이런 느낌이 될 것 같아요:

「벡터 데이터베이스에서 거리 기반 조건을 처리할 때, 결과 건수를 의미하는
카디널리티(Cardinality)가 정확히 추정되어야 옵티마이저가 join 순서·방식
같은 실행 계획을 올바르게 선택할 수 있다. 그러나 pgvector(33.3%),
VBASE(50%), DuckDB(100%)와 같은 기존 시스템은 데이터 분포·임계값과
무관하게 항상 동일한 고정 비율로 카디널리티를 추정하기 때문에, 옵티마이저가
비효율적인 plan(Full Scan + Hash Join 등)을 선택해 실행 시간이 최대 4
orders of magnitude까지 늘어난다. Exqutor는 이 문제를 두 가지 방법으로
해결한다. 인덱스가 있을 때는 ECQO(Exact Cardinality Query Optimization)로
HNSW range query를 실제로 한 번 실행해 정확한 카디널리티를 얻고, 인덱스가
없을 때는 Adaptive Sampling으로 모멘텀 기반 동적 샘플링을 통해
카디널리티를 근사한다. 그러나 Exqutor의 Adaptive Sampling은 `vector.c`
line 243의 `if (table_count > 2)` 조건에 의해 multi-table join
시나리오에서만 hook 경로가 활성화되며, 이미지 검색·추천·RAG retrieval의
근간인 단일 테이블 vector range query는 hook이 우회되어 PostgreSQL
default selectivity(1/3)로 fall-through되는 사각지대(blind spot)가
존재한다. 본 연구는 (1) 이 사각지대에서 Exqutor가 가지는 구조적 한계를
직접 소스 검증으로 정량 드러내고, (2) 분포를 알 때 stratified sampling이
카디널리티 추정 정확도를 얼마나 개선할 수 있는지, (3) 분포를 모르는
상황에서 사전 학습 없이 공간 인식 효과를 얼마나 회수할 수 있는지를
순차적으로 검증한다.」

이렇게 가면 (1) 두 방법의 차이가 살고, (2) 고정 비율의 의미가 분명해지고,
(3) 사각지대가 design intent의 결과라는 학술적 정확성이 살고, (4) RQ1/2/3
3단 구조가 도입부에서 미리 명확해집니다. 참고만 해주세요!"
2026-04-26 15:34:51,"조현빈","저희 화요일이 제출 마감 맞죠?"
2026-04-26 15:35:12,"강재현","응응"
2026-04-27 11:33:40,"이동욱","파일: 인종설 중간보고서.docx"
2026-04-27 11:33:48,"이동욱","일단 이정도 적어봤고 좀 더 다듬어볼게요 "
2026-04-27 11:49:06,"박세은","오늘 회의를 하면 좋을 것 같은데 가능하신가요?"
2026-04-27 11:56:36,"조현빈","전 가능해요"
2026-04-27 11:57:13,"이동욱","네 저도 됩니다"
2026-04-27 12:35:40,"이동욱","근데 회의 할거면 빨리 하는게좋을거같아요"
2026-04-27 12:41:56,"강재현","넵 가능합니다"
2026-04-27 12:47:06,"박세은","저랑 재현님은 조금 이따 1시에 아띠 근처에서 회의할 예정이고 아마 한시간 안으로 끝날 것 같거든요"
2026-04-27 12:47:22,"박세은","혹시 다들 학교 근처시라면 아띠에서 회의하는 거 어떠실까요?"
2026-04-27 12:47:36,"조현빈","전 오늘 강의가 없어가지고"
2026-04-27 12:47:46,"이동욱","저도 학교가 아니어서"
2026-04-27 12:48:22,"박세은","아하 그럼 비대면으로 해야겠네요"
2026-04-27 12:48:34,"조현빈","그게 좋을 것 같아요!"
2026-04-27 12:49:01,"강재현","그럼 비대면 가능한 시간이 언제일까요?"
2026-04-27 12:49:07,"조현빈","전 상관 없습니다"
2026-04-27 12:50:09,"이동욱","저도 상관없어요 "
2026-04-27 12:52:52,"강재현","그럼 세은님 카넥티드 미팅 끝나는 시간 보고 정할까요"
2026-04-27 12:53:02,"조현빈","네"
2026-04-27 12:53:11,"박세은","넵"
2026-04-27 12:53:29,"이동욱","네"
2026-04-27 14:12:24,"조현빈","인종 발표 순서



04. 29 

후원이랑, Aikaraka, NKKS



04. 30 

디이전트, 속도는 벡터, 잉치킨, Alscream, B3HIND, ULTRON"
2026-04-27 14:49:11,"강재현","6시에 회의 가능할까요?"
2026-04-27 14:50:03,"조현빈","가능합니다"
2026-04-27 14:50:24,"이동욱","근데 6시에 하면 너무 늦지 않나요"
2026-04-27 14:50:42,"이동욱","빠르게 회의 끝내야 바로 보고서랑 이런거 준비할수 있을거같은데"
2026-04-27 15:04:28,"조현빈","내일까지라서"
2026-04-27 15:04:31,"조현빈","시간은 여유 있을거 같긴 해요"
2026-04-27 15:04:39,"조현빈","28일 23:59까지라서"
2026-04-27 15:04:44,"이동욱","그 혹시 근데 깃헙에"
2026-04-27 15:04:52,"이동욱","ppt는 안열리는데 맞나요"
2026-04-27 15:05:10,"조현빈","파일: 속도는벡터_중간발표_20260417_000000.pptx"
2026-04-27 15:05:32,"조현빈","템플릿은 제가 여러가지로 만들어보고 있어서 이거 예전에 작성해놓은건데 일단 이걸로 확인해보시면 될 것 같아요"
2026-04-27 15:06:04,"이동욱","네"
2026-04-27 15:06:13,"이동욱","저내용으로 저도 좀 만들어보던지 할게요"
2026-04-27 15:06:27,"조현빈","보고서도 제가 템플릿 이용해서 좀 일단 수정중이긴 한데"
2026-04-27 15:06:40,"조현빈","파일: 속도는벡터_중간보고서_20260427_143212.docx"
2026-04-27 15:07:08,"조현빈","내용 확정 및 10분 발표용 스크립트 정리나 내용 이해"
2026-04-27 15:07:16,"조현빈","이런 부분이 사실 더 중요할 것 같긴 해요!"
2026-04-27 15:07:51,"조현빈","중간보고서 및 중간발표자료 제출 안내

마감: 4/28 (화) 23:59
제출 방식: 팀원 중 한 명이 대표로 LearnUs에 제출

제출 파일에 포함될 내용(중간보고서 및 중간발표 모두):
* 해결하고자 하는 문제
* 기존 연구의 현황 및 한계점
* 기존 연구와의 차별성 및 제안하는 연구의 중요성
* 연구 및 실험 방법
* 현재까지의 진행 상황 및 향후 계획
* 팀원별 역할 분담 (이건 보고서만 해당)

제출 파일:
– 파일명 양식: 팀명_중간보고서.pdf, 팀명_중간발표.pdf
– 파일 포맷: 모두 pdf로 제출

주의사항:
– 한국어 또는 영어로 보고서를 구성하시기 바랍니다.
– 발표자료의 경우 제출한 이후 자료 변경할 수 없고, 발표 당일에도 동일한 자료를 사용해서 발표해야 합니다.

중간발표 안내
일시:
– 4/29 (수) 15:00 ~ 15:50 (컴종: D504호, 인종: D508호)
– 4/30 (목) 19:00 ~ 21:00 (컴종: A432호, 인종: A428호)

발표 시간: 팀당 최대 10분, 질의응답: 5분
– 10분 지나면 발표 강제 중단 예정
– 발표는 한국어 혹은 영어로 진행 가능

– 다른 팀의 발표에 대해 질문을 한 학생에는 가산점을 부여합니다. 본인이 누구인지 먼저 밝히고 질문하세요.
– 발표 수업이므로 정시 출석이 대단히 중요합니다. 발표 수업에 결석할 시 결석자의 중간 발표 점수는 0점 처리 됩니다. 4/30 (목) 수업의 경우, 사전에 불참 여부를 밝힌 학생들은 제외
– 자세한 발표 순서는 각 분반별 LearnUs 공지를 참고. (4월 22일 이후 공지할 예정)"
2026-04-27 15:08:04,"이동욱","네 보고서도 전보다 더 좋아진거같긴한데"
2026-04-27 15:08:09,"이동욱","그래도 일단 더 다듬어보죠"
2026-04-27 15:08:13,"조현빈","네"
2026-04-27 15:14:49,"강재현","어 ppt는 제가 만들고 있어서"
2026-04-27 15:15:32,"강재현","보고서 내용 어느정도 작성되면 내용 더 반영하겠습니다"
2026-04-27 15:17:29,"조현빈","파일: 속도는벡터_중간발표_bold.pptx"
2026-04-27 15:17:29,"조현빈","파일: 속도는벡터_중간발표_editorial.pptx"
2026-04-27 15:17:29,"조현빈","파일: 속도는벡터_중간발표_glass.pptx"
2026-04-27 15:17:30,"조현빈","파일: 속도는벡터_중간발표_hub.pptx"
2026-04-27 15:17:30,"조현빈","파일: 속도는벡터_중간발표_navy.pptx"
2026-04-27 15:17:30,"조현빈","ppt도 일단 만들어놨던 템플릿은 올려놓을게
기존에 발표 자료에서 양식만 따와서. 괜찮은 템플릿 이용해도 될 것 같고"
2026-04-27 15:20:21,"강재현","ㄱㅅㄱㅅ"
2026-04-27 15:21:33,"조현빈","이 중에 머가 제일 괜찮아?"
2026-04-27 15:21:40,"조현빈","그걸로 내용 좀 완성해서 다시 보내줄게"
2026-04-27 15:21:42,"조현빈","골라봐 하나"
2026-04-27 15:22:13,"조현빈","navy나 editorial이 괜찮긴 해보이는데"
2026-04-27 15:22:19,"조현빈","navy는 삼성리서치 템플릿이고"
2026-04-27 15:23:27,"조현빈","일단 navy로 진행해볼게?"
2026-04-27 15:24:11,"강재현","나는 bold나 editorial"
2026-04-27 15:24:18,"강재현","이 괜찮아 보이는데"
2026-04-27 15:24:52,"강재현","Gpt로 뽑고 있었는데 이건 이것들대로 괜찮네"
2026-04-27 15:24:57,"강재현","클로드로 한 거지?"
2026-04-27 15:25:19,"조현빈","ㅇㅇ 이건 내가 그 친형이 연구 발표할 때 쓴 ppt 템플릿들 가지고 학습해서 뽑으라 한거라서"
2026-04-27 15:25:57,"조현빈","그러면 너가 말한 2개랑, navy까지 해서 3개로 뽑아볼게"
2026-04-27 15:27:58,"강재현","ㅇㅋㅇㅋ"
2026-04-27 15:56:53,"조현빈","파일: 속도는벡터_중간발표_academic.pptx"
2026-04-27 15:56:54,"조현빈","파일: 속도는벡터_중간발표_soft.pptx"
2026-04-27 15:56:54,"조현빈","파일: 속도는벡터_중간발표_swiss.pptx"
2026-04-27 15:56:54,"조현빈","파일: 속도는벡터_중간발표_gemini.pptx"
2026-04-27 15:56:54,"조현빈","파일: 속도는벡터_중간발표_bold.pptx"
2026-04-27 15:56:54,"조현빈","파일: 속도는벡터_중간발표_editorial.pptx"
2026-04-27 15:56:54,"조현빈","파일: 속도는벡터_중간발표_navy.pptx"
,"","메시지가 삭제되었습니다."
,"","메시지가 삭제되었습니다."
2026-04-27 15:57:04,"조현빈","일단 이게 지금까진 최종"
2026-04-27 15:57:15,"조현빈","스타일 몇 개 gemini한테 좀 더 물어봤어"
2026-04-27 15:57:59,"조현빈","두 모델 다 academic 디자인을 발표 템플릿으로 가장 권장하긴 하네"
2026-04-27 15:58:33,"강재현","Academic?"
2026-04-27 15:58:36,"조현빈","ㅇㅇ"
2026-04-27 15:58:40,"조현빈","젤 위에거"
2026-04-27 15:58:46,"조현빈","괜찮은 거 같긴 해 디자인이"
2026-04-27 15:59:19,"강재현","Editorial 베이스로 만든거네"
2026-04-27 15:59:22,"조현빈","ㅇㅇ"
2026-04-27 15:59:35,"조현빈","섞어서 만든거"
2026-04-27 15:59:38,"조현빈","navy 기반에다가"
2026-04-27 15:59:50,"조현빈","색을 좀 더 여러가지 더해서"
2026-04-27 15:59:59,"조현빈","swiss가 editorial 기반"
2026-04-27 16:00:19,"강재현","중간보고서 저건 뭐야"
2026-04-27 16:00:37,"조현빈","보고서 내용 아까 동욱님이 작성한거에"
2026-04-27 16:00:41,"조현빈","추가해서 정리해놓은거"
2026-04-27 16:05:58,"조현빈","파일: 속도는벡터_중간보고서_v1.docx"
2026-04-27 16:05:58,"조현빈","파일: 속도는벡터_중간보고서_v1.pdf"
2026-04-27 16:06:00,"조현빈","이걸로 보는 게 맞을듯"
2026-04-27 16:17:57,"박세은","앗 저희 지도해주시는 석사분 성함은 '임채림'입니다. 지금은 이채림으로 되어 있어서요"
2026-04-27 16:18:21,"조현빈","네!"
2026-04-27 16:29:03,"박세은","저희 6시에 디스코드로 회의하는 거죠?"
2026-04-27 16:29:54,"조현빈","네!"
2026-04-27 17:10:35,"박세은","혹시 7시에 회의 가능하실까요..."
2026-04-27 17:10:59,"조현빈","전 괜찮습니다"
2026-04-27 17:18:24,"박세은","제가 6시에 참석하기는 어려울 것 같아서요...죄송합니다"
2026-04-27 17:18:54,"박세은","지금 보고서랑 피피티 수정하면 좋을 것 같은 사항들은 정리하고 있습니다"
2026-04-27 17:25:19,"조현빈","그림이랑 조금 수정할 게 있어서, 완료되는대로 공유할게요!"
2026-04-27 18:52:05,"조현빈","파일: 속도는벡터_중간보고서.docx"
2026-04-27 18:52:05,"조현빈","파일: 속도는벡터_중간보고서.pdf"
